y,x,intensity,probability,cell_ID,nuc_ID,base_name,image_index,channel,experiment,group,cell_density,strain,bg_area,bg_min,bg_median,bg_max,intensity_bs
485.9302,649.9996,380.48,0.453,10,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,198.48000000000002
477.8434,1291.2438,1329.7,0.686,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,1147.7
476.0,1298.0,934.0,0.449,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,752.0
474.0,1301.0,971.0,0.572,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,789.0
467.0,1307.0,715.0,0.316,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,533.0
464.0,1304.0,855.0,0.467,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,673.0
457.9151,1314.1212,792.41,0.685,13,12,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,610.41
361.0,1531.0,566.0,0.418,6,8,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,384.0
345.0,665.0,305.0,0.38,10,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,123.0
343.0,1843.0,828.0,0.359,5,5,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,646.0
149.0515,57.0905,1457.87,0.842,1,1,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,1,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,182.0,237.0,672.0,1275.87
1766.9729,1482.8119,210.53,0.418,45,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,71.53
1763.0,1176.0,471.0,0.441,44,48,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,332.0
1743.2412,1189.6602,251.75,0.421,44,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,112.75
1359.6626,1551.7309,230.18,0.449,38,0,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,91.18
1276.0,295.0,293.0,0.368,35,37,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,154.0
1254.7896,209.3627,288.78,0.396,33,36,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,149.77999999999997
1112.0,588.0,407.0,0.412,30,33,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,268.0
143.0,31.0,331.0,0.317,1,1,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos6_MIP,8,2,08262025_Taka_pombe-live,ecDNA,3X,yTAS1201,3439189,139.0,178.0,521.0,192.0
1636.5707,842.9988,684.63,0.555,54,65,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,183.0,260.0,1160.0,501.63
1630.9552,209.2143,326.06,0.397,53,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,183.0,260.0,1160.0,143.06
712.0,535.0,339.0,0.386,26,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,183.0,260.0,1160.0,156.0
444.0,1661.0,335.0,0.376,15,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,183.0,260.0,1160.0,152.0
38.0723,1480.111,348.02,0.525,1,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,1,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,183.0,260.0,1160.0,165.01999999999998
1816.0,1263.0,520.0,0.32,60,73,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,378.0
1565.0,1902.0,369.0,0.407,48,61,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,227.0
1455.205,1766.1732,387.58,0.535,43,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,245.57999999999998
1453.0,1769.0,410.0,0.471,43,0,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,268.0
1259.0,270.0,319.0,0.367,38,44,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,177.0
1057.0,1014.0,438.0,0.365,33,38,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,296.0
925.6988,1155.084,473.75,0.466,31,33,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,331.75
771.0,1491.0,457.0,0.343,25,30,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,2,08262025_Taka_pombe-live,control,3X,yTAS1253,3331027,142.0,182.0,519.0,315.0
2020.7993,529.0908,551.96,0.616,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,358.96000000000004
2020.0,813.0,960.0,0.448,115,151,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,767.0
2013.0,828.0,1677.0,0.35,115,151,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1484.0
2013.0,550.0,615.0,0.423,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,422.0
2013.0,537.0,530.0,0.42,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,337.0
2011.4026,810.1488,1366.46,0.624,115,151,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1173.46
2011.4342,825.0007,1967.41,0.527,115,151,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1774.41
2007.4159,527.5333,655.33,0.494,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,462.33000000000004
2007.0,531.0,617.0,0.336,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,424.0
1996.9559,532.6353,487.19,0.436,112,149,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,294.19
1983.6398,354.9408,1996.94,0.644,114,147,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1803.94
1931.7201,290.2813,1149.54,0.589,111,146,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,956.54
1855.0829,166.1338,2888.69,0.939,102,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2695.69
1645.8715,183.089,519.47,0.672,96,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,326.47
1625.0,1492.0,1660.0,0.314,83,121,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1467.0
1606.0,773.0,914.0,0.403,90,117,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,721.0
1605.0555,790.3048,959.48,0.514,90,117,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,766.48
1602.0,416.0,602.0,0.307,87,119,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,409.0
1573.0,659.0,952.0,0.34,90,114,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,759.0
1572.0,662.0,1040.0,0.486,90,114,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,847.0
1570.0,653.0,876.0,0.362,90,114,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,683.0
1553.6656,652.2404,975.57,0.567,90,114,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,782.57
1541.0451,360.9712,580.98,0.516,87,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,387.98
1516.0,1011.0,775.0,0.441,86,109,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,582.0
1480.8868,290.7723,573.38,0.433,87,107,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,380.38
1474.4069,281.0861,1130.97,0.497,87,107,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,937.97
1473.0587,1467.0323,475.87,0.628,83,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,282.87
1470.0,282.0,1060.0,0.392,87,107,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,867.0
1439.0,1479.0,820.0,0.396,83,104,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,627.0
1413.0,159.0,1258.0,0.455,81,102,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1065.0
1408.0,176.0,1445.0,0.317,81,102,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1252.0
1408.0,157.0,950.0,0.346,81,102,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,757.0
1287.8886,739.1546,1973.28,0.653,76,98,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1780.28
1275.0,620.0,2176.0,0.543,73,94,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1983.0
1244.2868,1985.2998,663.73,0.511,72,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,470.73
1210.1278,1705.9619,1600.85,0.739,70,88,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1407.85
1209.9029,1286.1273,3506.18,0.87,67,90,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,3313.18
1199.0,784.0,752.0,0.442,66,89,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,559.0
1196.9673,621.8971,1142.85,0.648,65,86,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,949.8499999999999
1195.7504,771.0551,568.99,0.452,66,89,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,375.99
1192.9806,616.3721,1068.97,0.576,65,86,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,875.97
1185.9654,1706.4955,1904.1,0.636,70,88,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1711.1
1165.8691,728.0469,1624.18,0.617,63,83,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1431.18
1158.8172,723.7428,2136.48,0.516,63,83,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1943.48
1141.2172,719.1927,1507.1,0.574,63,83,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1314.1
1139.7964,565.0919,594.77,0.426,64,81,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,401.77
1129.0,567.0,511.0,0.355,64,81,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,318.0
1114.7778,1562.0435,1695.82,0.711,57,82,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1502.82
1113.1631,574.4603,779.7,0.552,64,81,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,586.7
1059.0,518.0,1874.0,0.317,62,75,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1681.0
1057.0,522.0,2315.0,0.536,62,75,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2122.0
1033.0454,1440.1207,2658.27,0.888,51,72,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2465.27
1033.9049,1428.0724,1369.65,0.506,51,72,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1176.65
1025.9457,1530.5226,1742.15,0.607,57,71,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1549.15
1020.7526,1517.4581,1800.77,0.597,57,71,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1607.77
1020.978,1504.6213,1848.63,0.687,57,71,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1655.63
1014.2012,1433.061,2051.05,0.687,51,72,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1858.0500000000002
1013.0908,1411.1453,2118.29,0.78,51,72,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1925.29
1009.0103,1422.6947,1765.53,0.691,51,72,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1572.53
971.2065,916.5978,1080.08,0.55,54,64,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,887.0799999999999
959.8505,926.7327,1025.48,0.611,54,64,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,832.48
958.0086,900.0139,1492.55,0.465,54,64,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1299.55
955.0,900.0,1496.0,0.329,54,64,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1303.0
947.0,1249.0,724.0,0.43,53,60,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,531.0
932.4781,1389.2575,643.12,0.602,51,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,450.12
929.0,1385.0,419.0,0.472,51,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,226.0
921.0,33.0,330.0,0.394,50,58,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,137.0
905.7814,996.8566,402.32,0.485,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,209.32
892.539,1003.6567,468.73,0.522,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,275.73
865.3697,1000.4579,464.32,0.51,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,271.32
856.0,1025.0,458.0,0.408,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,265.0
847.3563,1007.1051,456.63,0.498,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,263.63
825.5744,1053.3477,1781.73,0.582,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1588.73
826.0,1017.0,401.0,0.353,47,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,208.0
809.0825,1391.9679,831.29,0.699,40,50,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,638.29
778.1499,1156.9822,1632.79,0.497,38,46,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1439.79
762.8518,977.2577,623.42,0.569,39,48,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,430.41999999999996
731.0033,2002.3513,385.36,0.433,34,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,192.36
708.0,237.0,376.0,0.4,36,42,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,183.0
689.0,2038.0,533.0,0.373,34,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,340.0
669.0,107.0,2543.0,0.429,31,41,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2350.0
662.0,108.0,3846.0,0.547,31,41,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,3653.0
604.0,1654.0,558.0,0.367,26,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,365.0
596.9,1655.7064,673.47,0.484,26,0,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,480.47
555.818,1761.0331,2558.02,0.731,28,34,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2365.02
515.5435,171.1377,1263.4,0.565,27,33,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,1070.4
488.9747,1014.084,2594.17,0.826,24,30,08262025_Taka_pombe-live_5X_ecDNA_1_MMStack_Pos4_MIP,10,1,08262025_Taka_pombe-live,ecDNA,5X,yTAS1201,2809607,193.0,262.0,2686.0,2401.17
