experiment,base_name,image_index,nuc_ID,cell_ID,assigned,channel,n_spots_nuclear,n_spots_cyto,n_spots_total,group,cell_density,strain
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,71,61,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,73,62,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,73,62,True,2,0,1,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,75,62,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,75,62,True,2,0,1,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,76,63,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,76,63,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,84,64,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,84,64,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,77,65,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,77,65,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,79,66,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,79,66,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,80,67,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,80,67,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,78,68,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,78,68,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,82,69,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,82,69,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,81,70,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,81,70,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,83,71,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos4_MIP,3,83,71,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,1,1,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,1,1,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,4,2,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,4,2,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,2,3,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,2,3,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,3,4,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,3,4,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,5,4,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,5,4,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,6,5,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,6,5,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,7,6,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,7,6,True,2,1,0,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,9,7,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,9,7,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,8,8,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,8,8,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,11,9,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,11,9,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,10,10,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,10,10,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,12,11,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,12,11,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,13,12,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,13,12,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,14,14,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,14,14,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,15,15,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,15,15,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,17,16,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,17,16,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,16,17,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,16,17,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,19,18,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,19,18,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,18,19,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,18,19,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,20,20,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,20,20,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,22,22,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,22,22,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,21,23,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,21,23,True,2,1,0,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,23,24,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,23,24,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,24,25,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,24,25,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,25,26,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,25,26,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,29,27,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,29,27,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,27,28,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,27,28,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,26,29,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,26,29,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,28,30,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,28,30,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,32,30,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,32,30,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,30,31,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,30,31,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,33,32,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,33,32,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,31,33,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,31,33,True,2,1,0,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,34,34,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,34,34,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,35,35,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,35,35,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,37,36,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,37,36,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,38,37,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,38,37,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,36,38,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,36,38,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,41,39,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,41,39,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,39,40,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,39,40,True,2,0,1,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,42,41,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,42,41,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,40,42,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,40,42,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,44,42,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,44,42,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,46,43,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,46,43,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,43,44,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,43,44,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,47,45,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,47,45,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,45,46,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,45,46,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,49,46,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,49,46,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,48,49,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,48,49,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,50,50,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,50,50,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,51,51,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,51,51,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,52,52,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,52,52,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,54,53,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,54,53,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,53,54,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,53,54,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,55,55,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,55,55,True,2,1,0,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,56,56,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,56,56,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,57,57,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,57,57,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,58,58,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,58,58,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,59,59,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,59,59,True,2,1,0,1,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,61,60,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,61,60,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,60,61,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,60,61,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,62,62,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,62,62,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,67,63,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,67,63,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,64,64,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,64,64,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,65,65,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,65,65,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,63,66,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,63,66,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,68,66,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,68,66,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,66,67,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,66,67,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,70,68,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos5_MIP,5,70,68,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,2,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,2,2,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,1,3,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,1,3,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,3,4,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,3,4,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,4,5,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,4,5,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,5,6,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,5,6,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,7,8,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,7,8,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,8,9,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,8,9,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,12,9,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,12,9,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,9,10,True,1,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,9,10,True,2,0,0,0,control,3X,yTAS1253
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos6_MIP,15,11,11,True,1,0,0,0,control,3X,yTAS1253
