experiment,base_name,image_index,cell_ID,n_nuclei
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,63,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,64,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,65,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_control_1_MMStack_Pos7_MIP,9,66,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,1,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,8,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,15,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,24,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,28,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,30,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,33,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,40,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,41,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,43,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,45,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,46,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,49,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,50,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,51,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,52,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos0_MIP,30,53,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,2,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,10,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,12,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,21,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,24,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,28,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,33,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,41,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,45,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,47,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,50,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,52,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,53,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,54,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,56,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,59,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,60,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos1_MIP,28,61,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,1,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,2,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,4,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,7,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,8,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,11,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,15,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,21,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,24,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,29,4
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,30,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,32,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,33,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,35,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,41,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,45,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos2_MIP,17,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,2,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,16,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,21,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,23,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,24,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,27,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,28,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,29,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,30,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,31,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,34,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,36,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,37,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,38,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,39,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,40,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,41,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,42,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,43,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,44,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,45,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,46,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,47,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,48,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,49,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,50,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,51,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,52,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,53,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,54,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,56,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,57,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,58,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,59,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,60,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,61,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,62,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,64,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,65,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,66,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,67,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,68,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,69,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,70,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,71,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,72,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,73,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,74,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,76,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,77,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,78,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos3_MIP,23,79,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,3,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,4,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,5,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,6,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,7,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,8,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,9,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,10,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,11,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,12,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,13,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,14,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,15,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,16,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,17,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,18,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,19,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,20,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,21,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,22,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,23,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,24,2
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,25,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,26,1
08262025_Taka_pombe-live,08262025_Taka_pombe-live_3X_ecDNA_1_MMStack_Pos4_MIP,4,27,1
