experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid,median,maxima,sbr,rel_intensity,rel_sbr,real_spot
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,53,2,1862,767,906.3399999999999,0.471,NT-GFP_Cen21-ZF1a,599.0,1471,1.5130884808013354,0.6377241927653197,0.6377241927653197,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,49,2,1515,776,17422.28,0.666,NT-GFP_Cen21-ZF1a,7720.0,17699,2.2567720207253883,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,49,2,1547,715,10272.48,0.628,NT-GFP_Cen21-ZF1a,7720.0,17699,1.3306321243523316,0.5896174323911682,0.5896174323911682,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,42,2,543,685,6868.84,0.669,NT-GFP_Cen21-ZF1a,2321.0,6998,2.959431279620853,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,42,2,594,647,5697.0,0.418,NT-GFP_Cen21-ZF1a,2321.0,6998,2.4545454545454546,0.8293976857810053,0.8293976857810053,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,43,2,1438,677,7415.0,0.433,NT-GFP_Cen21-ZF1a,4289.0,9409,1.728841221730007,0.7962493060335617,0.7962493060335618,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,43,2,1439,664,9312.41,0.5,NT-GFP_Cen21-ZF1a,4289.0,9409,2.171231056190254,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,43,2,1435,660,6877.0,0.34,NT-GFP_Cen21-ZF1a,4289.0,9409,1.6034040568897179,0.7384769356160221,0.7384769356160221,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,43,2,1471,653,7076.0,0.472,NT-GFP_Cen21-ZF1a,4289.0,9409,1.6498018186057355,0.7598462696552235,0.7598462696552235,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,958,638,3791.17,0.492,NT-GFP_Cen21-ZF1a,2594.0,6963,1.461515034695451,0.5506995648056151,0.5506995648056152,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,943,631,6884.28,0.662,NT-GFP_Cen21-ZF1a,2594.0,6963,2.653924441017733,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,970,617,6053.88,0.528,NT-GFP_Cen21-ZF1a,2594.0,6963,2.3338010794140325,0.8793773640816469,0.879377364081647,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,959,616,4684.39,0.483,NT-GFP_Cen21-ZF1a,2594.0,6963,1.8058558211256748,0.6804473379932252,0.6804473379932253,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,978,612,3940.0,0.429,NT-GFP_Cen21-ZF1a,2594.0,6963,1.5188897455666923,0.5723183833312997,0.5723183833312998,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,965,557,3973.58,0.501,NT-GFP_Cen21-ZF1a,2594.0,6963,1.5318350038550501,0.5771961628521792,0.5771961628521792,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,952,541,5660.47,0.562,NT-GFP_Cen21-ZF1a,2594.0,6963,2.1821395528141867,0.8222312282475438,0.8222312282475438,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,941,538,5225.15,0.514,NT-GFP_Cen21-ZF1a,2594.0,6963,2.014321511179645,0.7589973098130813,0.7589973098130813,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,36,2,968,534,3492.0,0.464,NT-GFP_Cen21-ZF1a,2594.0,6963,1.346183500385505,0.5072425874601265,0.5072425874601266,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,34,2,1794,572,5559.0,0.434,NT-GFP_Cen21-ZF1a,3927.0,6988,1.4155844155844155,0.8304985232095877,0.8304985232095877,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,34,2,1718,566,6060.0,0.397,NT-GFP_Cen21-ZF1a,3927.0,6988,1.543162719633308,0.9053464743029505,0.9053464743029506,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,34,2,1801,555,6693.57,0.551,NT-GFP_Cen21-ZF1a,3927.0,6988,1.7044996180290297,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,37,2,262,552,14144.54,0.712,NT-GFP_Cen21-ZF1a,6512.0,14551,2.172073095823096,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,28,2,359,444,1921.0,0.447,NT-GFP_Cen21-ZF1a,914.0,2506,2.1017505470459517,0.8032447575839936,0.8032447575839936,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,28,2,355,426,1841.5500000000002,0.495,NT-GFP_Cen21-ZF1a,914.0,2506,2.014824945295405,0.7700236248458113,0.7700236248458113,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,28,2,366,406,2391.55,0.604,NT-GFP_Cen21-ZF1a,914.0,2506,2.6165754923413567,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,25,2,979,436,21566.15,0.471,NT-GFP_Cen21-ZF1a,8915.5,24900,2.418950143009366,0.8747376738126471,0.8747376738126471,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,25,2,970,437,24654.42,0.566,NT-GFP_Cen21-ZF1a,8915.5,24900,2.765343502888228,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,25,2,982,422,20236.43,0.566,NT-GFP_Cen21-ZF1a,8915.5,24900,2.2698031518142563,0.8208033285715097,0.8208033285715098,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,15,2,1249,376,5921.76,0.631,NT-GFP_Cen21-ZF1a,2029.0,6085,2.9185608674223755,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,15,2,1261,353,3791.0,0.461,NT-GFP_Cen21-ZF1a,2029.0,6085,1.8684080827994085,0.6401812974521088,0.6401812974521088,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,15,2,1303,299,2886.15,0.455,NT-GFP_Cen21-ZF1a,2029.0,6085,1.4224494825036964,0.48738044094998784,0.48738044094998784,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,21,2,350,332,1700.66,0.582,NT-GFP_Cen21-ZF1a,673.0,1744,2.5269836552748886,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,21,2,386,298,1142.0,0.362,NT-GFP_Cen21-ZF1a,673.0,1744,1.6968796433878157,0.6715040043277316,0.6715040043277316,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,19,2,236,312,1459.46,0.482,NT-GFP_Cen21-ZF1a,734.0,1505,1.988365122615804,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,19,2,199,279,1090.75,0.47,NT-GFP_Cen21-ZF1a,734.0,1505,1.4860354223433243,0.7473654639387171,0.7473654639387171,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,19,2,178,278,1097.7,0.512,NT-GFP_Cen21-ZF1a,734.0,1505,1.4955040871934606,0.7521274992120374,0.7521274992120374,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,9,2,890,164,8102.77,0.533,NT-GFP_Cen21-ZF1a,3297.0,8435,2.4576190476190476,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,9,2,874,126,5906.53,0.554,NT-GFP_Cen21-ZF1a,3297.0,8435,1.7914861995753715,0.728951950999473,0.728951950999473,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,12,2,198,162,1077.83,0.488,NT-GFP_Cen21-ZF1a,750.0,1218,1.4371066666666665,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,2,2,250,157,2019.0,0.315,NT-GFP_Cen21-ZF1a,1803.0,4489,1.119800332778702,0.4597015469105051,0.459701546910505,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,2,2,316,131,3519.0,0.318,NT-GFP_Cen21-ZF1a,1803.0,4489,1.9517470881863561,0.8012331567994391,0.8012331567994391,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,2,2,313,92,4391.98,0.568,NT-GFP_Cen21-ZF1a,1803.0,4489,2.435929007210205,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,2,2,251,43,2699.0,0.369,NT-GFP_Cen21-ZF1a,1803.0,4489,1.4969495285635053,0.6145292100601552,0.6145292100601552,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,2,2,268,26,2340.0,0.456,NT-GFP_Cen21-ZF1a,1803.0,4489,1.29783693843594,0.532789311426737,0.5327893114267369,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,8,2,1411,124,3761.2200000000003,0.545,NT-GFP_Cen21-ZF1a,1870.0,3846,2.011347593582888,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,8,2,1389,94,2834.46,0.492,NT-GFP_Cen21-ZF1a,1870.0,3846,1.5157540106951872,0.7536012251343979,0.7536012251343979,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,5,2,1098,75,693.27,0.482,NT-GFP_Cen21-ZF1a,387.0,918,1.7913953488372092,0.8517458289308794,0.8517458289308794,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,5,2,1121,61,813.94,0.508,NT-GFP_Cen21-ZF1a,387.0,918,2.103204134366925,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,5,2,1076,60,632.0,0.383,NT-GFP_Cen21-ZF1a,387.0,918,1.6330749354005167,0.7764700100744526,0.7764700100744527,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,5,2,1144,39,760.21,0.496,NT-GFP_Cen21-ZF1a,387.0,918,1.9643669250645996,0.9339877632257906,0.9339877632257907,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen21-ZF1a_1_MMStack_Pos0_MIP,4,2,918,39,3657.01,0.567,NT-GFP_Cen21-ZF1a,1905.0,3706,1.919690288713911,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,125,2,1749,1997,731.0,0.374,NT-GFP_Cen18-ZF1d,249.0,768,2.9357429718875503,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,118,2,1006,1944,918.1500000000001,0.491,NT-GFP_Cen18-ZF1d,377.0,1173,2.435411140583555,0.8052181539136155,0.8052181539136156,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,118,2,990,1936,1140.25,0.503,NT-GFP_Cen18-ZF1d,377.0,1173,3.0245358090185674,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,120,2,131,1941,21128.95,0.501,NT-GFP_Cen18-ZF1d,11501.0,22276,1.8371402486740285,0.9608903207204716,0.9608903207204718,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,120,2,149,1895,21988.93,0.481,NT-GFP_Cen18-ZF1d,11501.0,22276,1.9119146161203373,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,117,2,1357,1931,4910.25,0.519,NT-GFP_Cen18-ZF1d,2979.0,6095,1.6482880161127895,0.8140874726440744,0.8140874726440746,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,117,2,1321,1917,5512.81,0.482,NT-GFP_Cen18-ZF1d,2979.0,6095,1.8505572339711314,0.9139879965514954,0.9139879965514955,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,117,2,1282,1860,6031.6,0.544,NT-GFP_Cen18-ZF1d,2979.0,6095,2.024706277274253,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,116,2,1535,1924,1179.92,0.475,NT-GFP_Cen18-ZF1d,532.0,1575,2.2178947368421054,0.7774293018475081,0.7774293018475081,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,116,2,1529,1918,823.0,0.334,NT-GFP_Cen18-ZF1d,532.0,1575,1.5469924812030076,0.5422607595603932,0.5422607595603932,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,116,2,1496,1825,1517.72,0.475,NT-GFP_Cen18-ZF1d,532.0,1575,2.8528571428571428,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,111,2,759,1846,1071.0,0.363,NT-GFP_Cen18-ZF1d,521.0,1150,2.055662188099808,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,111,2,743,1776,1025.21,0.467,NT-GFP_Cen18-ZF1d,521.0,1150,1.9677735124760078,0.9572455648926238,0.9572455648926238,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,112,2,1273,1790,4926.7,0.514,NT-GFP_Cen18-ZF1d,1956.0,4937,2.5187627811860938,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,112,2,1265,1784,3984.0299999999997,0.487,NT-GFP_Cen18-ZF1d,1956.0,4937,2.036825153374233,0.8086609698175249,0.808660969817525,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,109,2,1160,1784,1022.0,0.363,NT-GFP_Cen18-ZF1d,503.0,1065,2.0318091451292246,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,109,2,1153,1755,937.0,0.399,NT-GFP_Cen18-ZF1d,503.0,1065,1.8628230616302186,0.9168297455968689,0.9168297455968688,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,107,2,402,1767,1321.41,0.511,NT-GFP_Cen18-ZF1d,346.0,1363,3.8191040462427748,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,108,2,590,1758,883.8,0.496,NT-GFP_Cen18-ZF1d,395.0,965,2.2374683544303795,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,108,2,655,1713,786.0,0.41,NT-GFP_Cen18-ZF1d,395.0,965,1.989873417721519,0.8893414799728446,0.8893414799728446,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,106,2,45,1662,3641.29,0.604,NT-GFP_Cen18-ZF1d,1041.0,3716,3.497877041306436,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,106,2,54,1640,2486.56,0.502,NT-GFP_Cen18-ZF1d,1041.0,3716,2.388626320845341,0.6828788698510693,0.6828788698510693,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,101,2,795,1606,3288.09,0.516,NT-GFP_Cen18-ZF1d,897.0,3474,3.6656521739130437,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,101,2,808,1592,2348.63,0.483,NT-GFP_Cen18-ZF1d,897.0,3474,2.618316610925307,0.7142839764118378,0.7142839764118379,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,101,2,808,1583,2393.39,0.497,NT-GFP_Cen18-ZF1d,897.0,3474,2.6682162764771458,0.7278967424857591,0.7278967424857591,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,100,2,285,1580,4325.72,0.509,NT-GFP_Cen18-ZF1d,980.0,5344,4.414000000000001,0.8249444566284936,0.8249444566284937,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,100,2,225,1567,5243.65,0.573,NT-GFP_Cen18-ZF1d,980.0,5344,5.350663265306122,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,94,2,993,1561,2838.0,0.459,NT-GFP_Cen18-ZF1d,804.5,3611,3.5276569297700435,0.822832887801314,0.822832887801314,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,94,2,995,1553,3449.06,0.488,NT-GFP_Cen18-ZF1d,804.5,3611,4.287209446861405,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,98,2,1076,1525,5050.7,0.509,NT-GFP_Cen18-ZF1d,1855.0,5256,2.7227493261455527,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,98,2,1068,1522,3361.0,0.446,NT-GFP_Cen18-ZF1d,1855.0,5256,1.8118598382749327,0.6654523135406973,0.6654523135406973,No
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,98,2,1054,1500,4680.94,0.547,NT-GFP_Cen18-ZF1d,1855.0,5256,2.523417789757412,0.9267903458926485,0.9267903458926484,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,88,2,1777,1446,20875.0,0.469,NT-GFP_Cen18-ZF1d,10455.0,24014,1.996652319464371,0.8897912070300111,0.8897912070300112,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,88,2,1863,1395,21169.0,0.478,NT-GFP_Cen18-ZF1d,10455.0,24014,2.024772835963654,0.9023228772032722,0.9023228772032723,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,88,2,1904,1382,19251.0,0.476,NT-GFP_Cen18-ZF1d,10455.0,24014,1.8413199426111908,0.8205686479777123,0.8205686479777123,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,88,2,1879,1377,23460.56,0.478,NT-GFP_Cen18-ZF1d,10455.0,24014,2.2439560019129603,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,91,2,1562,1414,3546.0,0.387,NT-GFP_Cen18-ZF1d,2191.0,4392,1.6184390689183021,0.8185746735858465,0.8185746735858465,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,91,2,1584,1413,3307.0,0.388,NT-GFP_Cen18-ZF1d,2191.0,4392,1.5093564582382473,0.763402832923969,0.763402832923969,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,91,2,1565,1408,3514.0,0.454,NT-GFP_Cen18-ZF1d,2191.0,4392,1.6038338658146964,0.8111876488947164,0.8111876488947164,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,91,2,1586,1405,4331.92,0.498,NT-GFP_Cen18-ZF1d,2191.0,4392,1.977142857142857,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,85,2,394,1373,14879.0,0.451,NT-GFP_Cen18-ZF1d,7519.0,15094,1.9788535709535842,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,85,2,432,1285,11456.0,0.407,NT-GFP_Cen18-ZF1d,7519.0,15094,1.5236068626147095,0.7699442166812286,0.7699442166812286,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,86,2,1211,1296,6153.0,0.429,NT-GFP_Cen18-ZF1d,4101.0,12955,1.5003657644476958,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,82,2,85,1277,1283.0,0.392,NT-GFP_Cen18-ZF1d,935.5,5646,1.3714591127739177,1.0,1.0,Yes
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen18-ZF1d_1_MMStack_Pos6_MIP,80,2,1823,1250,3566.94,0.487,NT-GFP_Cen18-ZF1d,1804.0,3902,1.977239467849224,1.0,1.0,Yes
