experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,98,2,864,1848,1464.0,0.468,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,98,2,963,1829,1388.0,0.312,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,97,2,739,1823,3896.55,0.603,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,97,2,817,1815,2705.93,0.571,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,98,2,940,1808,1451.0,0.335,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,98,2,935,1772,2020.08,0.576,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,90,2,1118,1736,1179.76,0.498,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,90,2,1147,1733,988.61,0.483,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1333,1723,3403.91,0.473,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1363,1702,3301.0,0.462,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1427,1687,6141.21,0.589,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1444,1679,3327.96,0.472,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,90,2,1102,1670,1094.0,0.392,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,88,2,192,1670,1024.0,0.343,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,87,2,1911,1665,3333.69,0.679,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,88,2,188,1659,1188.26,0.47,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1386,1645,3294.61,0.521,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,89,2,1460,1643,3839.48,0.615,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,87,2,1875,1596,2004.3,0.495,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,84,2,941,1594,1693.82,0.525,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,84,2,1009,1549,1882.79,0.483,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,80,2,1303,1532,1172.0,0.468,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,84,2,1002,1521,2056.64,0.495,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,84,2,1021,1516,3098.22,0.611,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,84,2,961,1513,2440.96,0.569,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,80,2,1299,1499,1275.0,0.446,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,83,2,1725,1483,1587.0,0.462,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,83,2,1805,1478,1697.0,0.301,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,83,2,1715,1474,3052.79,0.639,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,80,2,1241,1429,1357.8,0.498,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,80,2,1261,1423,1207.12,0.476,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,78,2,82,1400,3248.0,0.458,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,78,2,16,1396,2510.0,0.439,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,74,2,1170,1360,3463.06,0.501,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,78,2,79,1352,5038.43,0.544,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,74,2,1130,1348,2576.0,0.392,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,74,2,1130,1339,3770.54,0.527,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,78,2,50,1322,2734.06,0.573,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,74,2,1135,1321,4101.0,0.444,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,73,2,611,1312,59825.12,0.484,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,74,2,1204,1303,6116.38,0.663,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1052,1242,2876.66,0.492,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1056,1234,4052.1,0.551,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1118,1214,2338.47,0.496,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1103,1212,2773.0,0.378,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1106,1208,3570.34,0.542,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,70,2,1048,1193,2189.0,0.461,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,68,2,721,1191,15481.0,0.327,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,68,2,837,1180,20926.0,0.46,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,66,2,8,1171,1025.0,0.388,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,63,2,960,1154,5747.48,0.482,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,63,2,945,1146,5587.25,0.499,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,64,2,2031,1132,8198.67,0.498,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,63,2,922,1133,6218.42,0.705,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,60,2,1049,1072,1326.0,0.372,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,58,2,205,1043,16611.64,0.486,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,58,2,231,1025,17885.66,0.52,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,58,2,243,998,19487.52,0.536,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,58,2,249,978,11760.49,0.505,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,57,2,373,967,1211.0,0.385,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,55,2,1049,935,1010.0,0.337,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,55,2,1055,934,1090.0,0.482,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,47,2,331,830,4547.0,0.383,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,48,2,763,828,2149.0,0.34,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,48,2,729,826,3002.54,0.52,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,48,2,722,807,2702.0,0.398,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,48,2,765,801,2681.39,0.459,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,47,2,333,792,10012.89,0.627,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,48,2,708,788,4173.73,0.726,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,47,2,249,778,6604.65,0.563,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,47,2,289,776,8424.0,0.382,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,46,2,1061,769,983.25,0.483,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,47,2,346,768,7926.48,0.625,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,39,2,1284,692,5230.2,0.568,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,41,2,796,690,18255.74,0.548,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,41,2,796,679,16897.29,0.496,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,36,2,984,669,6021.37,0.736,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,40,2,250,658,9546.77,0.499,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,41,2,821,647,18152.26,0.483,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,40,2,236,642,11033.46,0.595,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,39,2,1306,633,9553.44,0.614,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,36,2,973,627,5045.0,0.345,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,36,2,981,626,5083.0,0.464,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,39,2,1330,623,5087.88,0.48,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,37,2,482,597,16506.85,0.48,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,39,2,1320,596,5050.0,0.367,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,40,2,239,590,5176.0,0.403,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,34,2,538,520,16755.0,0.336,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,32,2,1291,515,3489.41,0.667,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,32,2,1362,514,1999.01,0.477,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,32,2,1383,507,2120.81,0.579,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,29,2,32,459,16910.0,0.447,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,26,2,1618,424,1258.18,0.481,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,26,2,1589,389,1954.93,0.552,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,19,2,699,352,3059.7,0.665,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,180,344,5790.0,0.394,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,154,341,4972.0,0.313,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,18,2,503,314,4843.13,0.584,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,19,2,682,311,2094.0,0.4,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,212,309,5897.0,0.329,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,169,306,9842.08,0.705,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,18,2,545,303,4433.0,0.435,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,214,291,6257.0,0.351,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,14,2,1053,289,18961.0,0.427,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,19,2,709,287,3440.18,0.654,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,8,2,1549,259,13058.9,0.502,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,14,2,1029,256,17396.0,0.344,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,18,2,552,252,6716.07,0.691,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,11,2,366,243,12513.62,0.505,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,11,2,391,242,12898.88,0.5,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,8,2,1619,240,10887.0,0.69,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,16,2,194,238,4925.21,0.478,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,8,2,1513,231,9989.64,0.491,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,8,2,1557,215,14435.85,0.529,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,8,2,1572,210,11680.95,0.504,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,9,2,1827,194,2207.3,0.462,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,14,2,999,192,14281.0,0.35,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,10,2,1368,188,8580.0,0.335,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,10,2,1317,180,9724.0,0.381,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,9,2,1858,169,3467.0,0.315,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,9,2,1908,168,4900.25,0.598,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,10,2,1380,168,11130.74,0.492,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,7,2,1129,121,8262.17,0.501,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,6,2,295,114,11451.96,0.473,NT-GFP_Cen13-ZF1b
02132025_Cen-ZF_select_HCT116_session2,02132025_Cen-ZF_select_HCT116_NT-GFP_Cen13-ZF1b_1_MMStack_Pos0_MIP,7,2,1130,109,7683.0,0.374,NT-GFP_Cen13-ZF1b
