experiment,base_name,image_index,cell_ID,n_nuclei
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,15,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,16,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,17,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,18,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,19,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,20,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,21,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,22,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,23,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,24,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,26,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,27,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,28,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,29,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,30,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,32,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,33,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,34,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,35,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,36,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,37,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,38,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,39,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,40,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,41,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,43,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,44,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,45,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,46,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,47,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,48,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,49,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,51,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,52,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,53,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,54,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,55,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,56,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,57,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,58,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,59,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,60,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,61,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,62,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,63,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,64,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,65,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,66,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,67,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,70,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,73,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,74,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,75,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,77,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,78,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,79,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,81,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,82,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,83,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,84,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,86,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,87,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,88,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,89,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,90,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,92,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos2_MIP,27,93,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,1,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,3,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,4,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,6,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,7,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,8,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,9,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,10,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,11,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,12,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,13,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,14,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,15,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,16,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,17,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,19,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,20,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,22,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,24,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,25,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,26,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,27,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,28,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,31,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,32,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,33,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,34,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,35,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,36,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,37,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,38,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,39,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,40,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,42,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,43,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,44,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,45,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,46,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,47,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,48,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,49,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,50,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,51,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,53,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,54,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,55,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,56,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,57,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,58,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,59,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,60,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,61,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,62,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,63,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,64,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,65,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,66,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,67,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,68,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,70,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,71,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,72,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,73,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,74,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,75,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,76,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,77,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,78,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,79,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,80,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,81,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,82,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,83,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,84,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,85,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,86,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,87,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,88,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,90,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,91,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos3_MIP,25,92,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,2,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,3,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,4,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,6,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,9,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,10,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,11,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,12,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,15,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,16,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,17,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,19,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,20,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,21,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,22,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,23,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,24,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,25,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,26,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,27,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,28,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,29,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,30,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,32,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,33,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,34,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,35,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,36,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,37,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,38,3
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,39,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,40,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,41,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,44,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,45,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,46,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,47,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,49,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,50,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,51,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,52,2
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,53,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,54,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,55,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,56,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,57,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,58,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,59,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,60,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,61,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,63,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,64,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,65,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,66,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,67,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,68,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,69,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,71,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,73,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,74,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,75,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,76,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,77,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,78,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,79,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,80,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,81,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,82,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos4_MIP,1,83,1
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,2,1
