y,x,intensity,probability,cell_ID,nuc_ID,base_name,image_index,channel,experiment,group,cell_density,strain,bg_area,bg_min,bg_median,bg_max,intensity_bs
2032.0,589.0,679.0,0.304,127,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,539.0
2023.3179,1195.9013,437.44,0.515,129,140,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,297.44
1997.0,1826.0,1079.0,0.366,126,138,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,939.0
1997.0,464.0,571.0,0.397,127,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,431.0
1992.0079,1359.5268,343.02,0.421,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,203.01999999999998
1993.0,1348.0,288.0,0.401,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,148.0
1991.8722,1333.7546,319.77,0.437,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,179.76999999999998
1990.0,1830.0,1676.0,0.416,126,138,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1536.0
1987.0,1834.0,1887.0,0.457,126,138,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1747.0
1984.0,1835.0,1726.0,0.413,126,138,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1586.0
1983.0,455.0,509.0,0.4,127,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,369.0
1977.0,1349.0,576.0,0.405,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,436.0
1977.0,450.0,457.0,0.409,127,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,317.0
1974.0,1338.0,387.0,0.411,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,247.0
1972.0,1347.0,610.0,0.338,128,139,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,470.0
1969.4117,1842.988,1801.4,0.617,126,138,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1661.4
1916.9551,849.196,1445.43,0.702,124,135,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1305.43
1913.0,872.0,1764.0,0.438,124,135,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1624.0
1911.2682,876.9101,2652.42,0.577,124,135,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2512.42
1908.0,876.0,2512.0,0.414,124,135,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2372.0
1864.1127,782.0955,2808.01,0.864,116,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2668.01
1838.9411,1393.7712,410.39,0.431,119,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,270.39
1819.9387,753.2442,3368.08,0.677,116,128,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3228.08
1691.9497,291.0944,437.12,0.445,107,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,297.12
1686.0,796.0,1052.0,0.407,114,119,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,912.0
1684.0,807.0,1437.0,0.354,114,119,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1297.0
1648.0,1336.0,529.0,0.379,111,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,389.0
1631.8442,145.9771,536.58,0.578,108,113,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,396.58000000000004
1606.041,1781.7949,3692.94,0.736,110,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3552.94
1604.0,755.0,798.0,0.473,106,110,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,658.0
1602.0,758.0,769.0,0.364,106,110,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,629.0
1532.0895,649.3571,2659.86,0.726,101,108,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2519.86
1453.0,795.0,1902.0,0.494,94,104,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1762.0
1451.0,1644.0,2081.0,0.44,98,105,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1941.0
1451.0,798.0,2013.0,0.455,94,104,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1873.0
1447.0,1648.0,1876.0,0.395,98,105,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1736.0
1438.0,1643.0,2561.0,0.329,98,105,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2421.0
1426.0,782.0,1618.0,0.363,94,104,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1478.0
1403.6829,1693.4909,751.37,0.543,95,99,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,611.37
1386.0,1680.0,2371.0,0.411,95,99,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2231.0
1357.5708,887.2718,4672.38,0.626,88,97,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,4532.38
1331.155,969.9474,2459.15,0.762,88,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2319.15
1326.9593,773.966,521.73,0.504,85,93,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,381.73
1320.4124,793.0057,399.8,0.461,85,93,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,259.8
1319.0566,773.1083,511.7,0.449,85,93,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,371.7
1304.0,779.0,808.0,0.405,85,93,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,668.0
1254.4876,857.6884,948.77,0.641,85,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,808.77
1241.2045,892.3598,492.67,0.503,85,87,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,352.67
1235.0344,903.3152,549.77,0.438,85,87,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,409.77
1232.0,895.0,560.0,0.423,85,87,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,420.0
1230.0,901.0,598.0,0.394,85,87,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,458.0
1222.8522,898.6579,520.99,0.475,85,87,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,380.99
1207.4138,1631.7287,2676.74,0.588,81,82,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2536.74
1198.2006,1630.0695,2587.24,0.545,81,82,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2447.24
1185.9904,231.825,3308.92,0.737,71,81,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3168.92
1157.5781,129.2908,410.06,0.589,79,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,270.06
1136.0751,1678.0474,3081.48,0.831,74,78,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2941.48
1123.7953,1693.5386,5288.1,0.704,74,78,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,5148.1
1049.0,1844.0,929.0,0.432,69,74,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,789.0
1038.0399,1577.2925,4004.06,0.732,66,73,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3864.06
1033.9927,362.2498,5784.06,0.716,67,72,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,5644.06
903.0,1467.0,327.0,0.422,64,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,187.0
882.0,1410.0,280.0,0.365,64,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,140.0
869.0,1775.0,323.0,0.38,60,65,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,183.0
723.227,596.2815,941.56,0.532,52,57,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,801.56
716.8008,595.6351,1072.46,0.59,52,57,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,932.46
714.6339,692.5636,973.96,0.538,51,55,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,833.96
704.2428,690.2973,1005.68,0.595,51,55,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,865.68
681.0,1184.0,1613.0,0.389,44,51,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1473.0
678.0,1183.0,1730.0,0.525,44,51,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1590.0
673.0,1195.0,2056.0,0.463,44,51,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1916.0
672.0,1192.0,2273.0,0.431,44,51,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2133.0
666.0309,1184.9865,2575.51,0.7,44,51,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2435.51
664.0,1751.0,549.0,0.336,46,53,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,409.0
644.1242,1302.1958,3093.01,0.777,49,48,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2953.01
629.1169,1349.154,2249.83,0.813,49,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2109.83
568.9005,1326.9023,3845.84,0.627,39,43,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3705.84
476.0,449.0,533.0,0.351,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,393.0
471.0,454.0,714.0,0.347,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,574.0
466.8041,1900.1423,3600.47,0.762,35,34,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3460.47
464.9116,463.9509,980.76,0.472,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,840.76
463.0,468.0,862.0,0.331,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,722.0
458.0,430.0,1194.0,0.364,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1054.0
453.9203,438.9482,1186.6,0.465,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1046.6
453.0,448.0,1030.0,0.375,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,890.0
447.4612,462.1427,1176.95,0.469,31,33,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1036.95
409.5931,1802.4509,2973.91,0.579,28,30,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2833.91
405.0,1802.0,3451.0,0.507,28,30,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3311.0
402.0,1803.0,3385.0,0.556,28,30,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3245.0
393.4751,1313.884,1658.56,0.519,22,26,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1518.56
393.0,1117.0,388.0,0.372,29,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,248.0
391.6982,1307.3936,2157.13,0.573,22,26,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2017.13
389.0,1305.0,1804.0,0.453,22,26,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1664.0
388.0,1312.0,1671.0,0.492,22,26,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1531.0
319.3028,947.8414,2220.99,0.628,19,22,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2080.99
316.0,944.0,1671.0,0.337,19,22,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1531.0
281.07,369.7622,1321.97,0.497,18,21,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1181.97
278.0,374.0,1094.0,0.318,18,21,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,954.0
228.3331,288.879,1191.02,0.599,17,0,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1051.02
223.0331,1054.2551,2580.99,0.722,19,18,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2440.99
214.8298,895.295,3713.43,0.712,15,17,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,3573.43
212.0,67.0,1852.0,0.501,13,13,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1712.0
210.0,315.0,1151.0,0.495,17,15,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1011.0
208.1269,317.2783,1281.58,0.486,17,15,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1141.58
207.0,64.0,2369.0,0.45,13,13,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2229.0
202.7451,60.1922,3023.45,0.605,13,13,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2883.45
192.8881,316.1119,1301.4,0.694,17,15,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1161.4
122.1462,1760.3148,1663.11,0.55,11,8,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1523.11
105.8928,1633.1145,1682.37,0.661,12,9,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1542.37
104.0,1753.0,1494.0,0.452,11,8,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1354.0
102.0,1752.0,1489.0,0.382,11,8,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1349.0
95.9582,1754.1874,1507.32,0.544,11,8,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,1367.32
87.7252,592.7089,2259.51,0.63,2,4,10242025_Taka_pombe_4X_ecDNA_yTAS1201_1_MMStack_Pos5_MIP,9,1,10242025_Taka_pombe-live,ecDNA,4X,yTAS1201,2762988,140.0,196.0,6222.0,2119.51
