experiment,base_name,image_index,nuc_ID,cell_ID,assigned,channel,n_spots_nuclear,n_spots_cyto,n_spots_total,group,cell_density,strain
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,41,27,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,40,28,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,40,28,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,51,28,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,51,28,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,49,29,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,49,29,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,45,30,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,45,30,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,50,31,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,50,31,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,42,32,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,42,32,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,43,32,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,43,32,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,47,33,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,47,33,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,55,33,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,55,33,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,48,34,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,48,34,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,54,34,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,54,34,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,52,35,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,52,35,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,53,36,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,53,36,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,56,37,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,56,37,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,58,38,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,58,38,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,57,39,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,57,39,True,2,0,2,2,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,72,39,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,72,39,True,2,0,2,2,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,61,40,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,61,40,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,74,40,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,74,40,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,59,41,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,59,41,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,65,41,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,65,41,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,60,42,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,60,42,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,67,43,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,67,43,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,66,44,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,66,44,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,63,45,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,63,45,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,64,46,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,64,46,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,69,47,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,69,47,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,75,48,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,75,48,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,78,49,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,78,49,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,70,50,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,70,50,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,73,51,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,73,51,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,81,52,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,81,52,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,83,53,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,83,53,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,79,54,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,79,54,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,82,55,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,82,55,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,86,56,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,86,56,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,84,57,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,84,57,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,87,58,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,87,58,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,91,60,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,91,60,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,88,61,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,88,61,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,90,62,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,90,62,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,89,63,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,89,63,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,92,64,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,92,64,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,105,64,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,105,64,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,95,65,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,95,65,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,94,66,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,94,66,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,97,67,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,97,67,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,93,68,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,93,68,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,101,69,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,101,69,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,96,70,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,96,70,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,99,71,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,99,71,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,98,72,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,98,72,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,107,72,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,107,72,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,104,73,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,104,73,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,102,74,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,102,74,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,109,75,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,109,75,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,103,76,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,103,76,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,106,77,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,106,77,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,113,78,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,113,78,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,112,79,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,112,79,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,108,80,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,108,80,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,111,81,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,111,81,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,117,82,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,117,82,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,110,83,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,110,83,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,115,84,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,115,84,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,114,85,True,1,0,1,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,114,85,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,119,86,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,119,86,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,116,87,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,116,87,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,118,88,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,118,88,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,120,89,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,120,89,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,121,90,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,121,90,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,123,91,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,123,91,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,129,91,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,129,91,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,124,92,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,124,92,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,122,93,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,122,93,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,126,94,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,126,94,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,125,95,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,125,95,True,2,0,1,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,128,96,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,128,96,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,135,98,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,135,98,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,137,99,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,137,99,True,2,1,0,1,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,134,100,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,134,100,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,149,100,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,149,100,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,131,101,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,131,101,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,136,102,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,136,102,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,150,102,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,150,102,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,132,103,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,132,103,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,133,104,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,133,104,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,130,105,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,130,105,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,139,106,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,139,106,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,140,107,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,140,107,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,142,108,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,142,108,True,2,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,154,111,True,1,0,0,0,control,4X,yTAS1253
10242025_Taka_pombe-live,10242025_Taka_pombe_4X_control_1_MMStack_Pos1_MIP,22,154,111,True,2,0,0,0,control,4X,yTAS1253
