filename,plasmid,experiment,ROI_index,cor_ch1_log10_median,tx_status_thr,tx_status_gmm
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,17,2.9818026923456777,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,18,3.519644651227134,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,19,4.350035944480935,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,20,2.6106250727110227,Y,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,21,2.5674940240233064,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,22,2.524309770151911,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,23,3.3555852273437123,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1b_1_MMStack_Pos3_MIP,NT-GFP_Cen16-ZF1b,09102024_Cen-ZF_set3_session3,24,2.5592166291473952,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,1,2.419988163229292,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,2,2.374065847095803,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,3,2.327758116940708,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,4,2.4910446019021157,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,5,2.3951942508150856,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,6,2.7314926372217387,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,7,2.8968799418548263,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,8,2.3588245059127484,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,9,2.863050783799418,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,10,2.862814811977936,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,11,2.4151334958288024,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,12,2.4178926920974035,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,13,2.721055727019,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,14,2.7496479610462847,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,15,2.486922040189011,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,16,3.2403298093682573,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,17,2.580156967512056,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,18,2.459956044626874,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,19,2.376696912290553,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,20,3.2097451807622566,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,21,2.505381891545541,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,22,2.4844040725816092,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,23,2.439792731679961,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,24,3.746615230968312,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,25,2.508142359587587,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,26,2.485669743002681,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,27,2.3895789428436744,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,28,3.4960355762205655,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,29,2.539164748247882,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,30,2.50603069019277,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,31,2.4695595213699595,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,32,2.4548601043570963,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2a_1_MMStack_Pos3_MIP,NT-GFP_Cen12-ZF2a,09102024_Cen-ZF_set3_session3,33,2.3610661193753764,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,1,2.4104158387375625,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,2,2.40230719694211,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,3,2.3604793627326757,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,4,2.4542234254136304,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,5,2.645454634273629,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,6,2.4041228980445104,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,7,2.4298636652370886,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,8,2.761961675579744,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,9,3.000061714309323,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,10,2.414996210379817,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,11,2.9088836846236044,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,12,2.473817366299013,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,13,2.6360339503397863,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,14,2.4596397202702107,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,15,2.7977489222083487,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,16,4.677344448825384,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,17,2.4708736513234477,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,18,2.7629956215329403,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,19,2.52515913522291,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,20,3.1713260553432248,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,21,2.3600729559772162,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,22,2.471227508262639,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,23,2.3913815110474235,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF1b_1_MMStack_Pos9_MIP,NT-GFP_Cen12-ZF1b,09102024_Cen-ZF_set3_session3,24,2.452668312870785,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,1,2.877186998698156,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,2,2.4301929424624698,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,3,2.4998493447861816,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,4,4.343632646485528,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,5,2.6655575898862907,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,6,2.770562761247468,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,7,2.9361997403125444,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,8,2.8013843544918844,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,9,2.4579359795763644,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,10,2.669778043530298,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,11,2.462881868018049,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,12,3.991243827224972,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,13,2.568514549982356,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,14,3.0072627855322644,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,15,2.438612539045782,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,16,2.449127717803827,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,17,3.262266597878104,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,18,3.471059881329241,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,19,2.457371825559566,N,N
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,20,4.047599890164208,Y,Y
09102024_Cen-ZF_NT-GFP_Cen16-ZF1a_1_MMStack_Pos2_MIP,NT-GFP_Cen16-ZF1a,09102024_Cen-ZF_set3_session3,21,2.451816692797561,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,1,2.3967561865732967,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,2,2.415653909785324,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,3,2.4513730760705426,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,4,2.461099222831096,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,5,2.747418849443536,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,6,2.41273471135139,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,7,2.506723199519955,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,8,2.460363157445233,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,9,3.1581045033506068,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,10,2.976426877186731,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,11,2.7265570267325407,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,12,2.6054725703942037,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,13,4.117095588389812,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,14,3.536135222225189,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,15,2.582536938832518,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,16,3.8688983387290397,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,17,2.5005797367327003,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,18,2.458999362206227,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,19,2.415516489215647,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,20,2.5402400697439553,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,21,2.5763795015235362,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,22,2.902055813008913,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,23,3.7153382270589255,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,24,2.479350385589013,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,25,2.54193442482099,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,26,4.074141975395449,Y,Y
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,27,2.580149581986894,Y,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,28,2.47846988615567,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,29,2.5476080647738337,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,30,2.4428600422266196,N,N
09102024_Cen-ZF_NT-GFP_Cen12-ZF2b_1_MMStack_Pos2_MIP,NT-GFP_Cen12-ZF2b,09102024_Cen-ZF_set3_session3,31,2.631285005570849,Y,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,1,2.420261417788338,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,2,2.3709607209775703,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,3,2.404105978170285,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,4,2.4053632196874704,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,5,2.3527825075146653,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,6,2.41758155734345,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,7,2.4193834441363755,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,8,2.400688322664631,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,9,2.4179300201785456,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,10,2.47002886336781,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,11,2.3520749872151128,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,12,2.4437747363006936,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,13,2.448565811359137,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,14,2.4454826738427657,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,15,2.4211386641212176,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,16,2.4417930552556775,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,17,2.4487701480726143,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,18,2.377023137370713,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,19,2.4482171576994713,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,20,2.4812205151437916,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,21,2.3985258068295674,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,22,2.4533353753907425,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,23,2.4568714901933633,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,24,2.4340304868496685,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,25,2.45941053795543,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,26,2.4294902907701803,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,27,2.428717086834524,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,28,2.410766943417888,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,29,2.441772110164083,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,30,2.4270233054948895,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,31,2.4283167991827233,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,32,2.3897507571388736,N,N
09102024_Cen-ZF_utx_1_MMStack_Pos3_MIP,none,09102024_Cen-ZF_set3_session3,33,2.389839894572621,N,N
09102024_Cen-ZF_NT-GFP_TLP1c_1_MMStack_Pos0_MIP,NT-GFP_TLP1c,09102024_Cen-ZF_set3_session3,1,2.7498261660310614,Y,Y
09102024_Cen-ZF_NT-GFP_TLP1c_1_MMStack_Pos0_MIP,NT-GFP_TLP1c,09102024_Cen-ZF_set3_session3,2,2.683557016344795,Y,Y
09102024_Cen-ZF_NT-GFP_TLP1c_1_MMStack_Pos0_MIP,NT-GFP_TLP1c,09102024_Cen-ZF_set3_session3,3,3.2380543364109133,Y,Y
09102024_Cen-ZF_NT-GFP_TLP1c_1_MMStack_Pos0_MIP,NT-GFP_TLP1c,09102024_Cen-ZF_set3_session3,4,2.4373970095665363,N,N
