experiment,base_name,ROI,channel,spot_count,plasmid,tx_status_thr,tx_status_gmm,ch1_log10_median
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,12,2,0,NT-GFP_Cen6-ZF1a,N,N,2.5658478186735176
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,13,2,0,NT-GFP_Cen6-ZF1a,Y,Y,2.824125833916549
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,14,2,0,NT-GFP_Cen6-ZF1a,N,N,2.484299839346786
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,15,2,0,NT-GFP_Cen6-ZF1a,Y,Y,3.631545227834309
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,16,2,0,NT-GFP_Cen6-ZF1a,N,N,2.546542663478131
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,17,2,0,NT-GFP_Cen6-ZF1a,Y,Y,2.7993405494535817
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,18,2,0,NT-GFP_Cen6-ZF1a,Y,N,2.6766936096248664
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,19,2,0,NT-GFP_Cen6-ZF1a,N,N,2.598790506763115
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,20,2,0,NT-GFP_Cen6-ZF1a,N,N,2.5010592622177517
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,21,2,1,NT-GFP_Cen6-ZF1a,Y,Y,3.996336518095784
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,22,2,0,NT-GFP_Cen6-ZF1a,Y,Y,3.82013575187043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos1_MIP,23,2,0,NT-GFP_Cen6-ZF1a,N,N,2.4533183400470375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,1,2,0,NT-GFP_Cen6-ZF2a,N,N,2.3404441148401185
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,2,2,0,NT-GFP_Cen6-ZF2a,N,N,2.403120521175818
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,3,2,0,NT-GFP_Cen6-ZF2a,N,N,2.423245873936808
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,4,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4424797690644486
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,5,2,0,NT-GFP_Cen6-ZF2a,N,N,2.3783979009481375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,6,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4683473304121573
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,7,2,0,NT-GFP_Cen6-ZF2a,N,N,2.499687082618404
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,8,2,0,NT-GFP_Cen6-ZF2a,N,N,2.456366033129043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,9,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4871383754771865
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,10,2,0,NT-GFP_Cen6-ZF2a,Y,N,2.7168377232995247
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,11,2,0,NT-GFP_Cen6-ZF2a,N,N,2.509202522331103
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,12,2,0,NT-GFP_Cen6-ZF2a,N,N,2.44870631990508
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,13,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4683473304121573
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,14,2,4,NT-GFP_Cen6-ZF2a,Y,Y,3.1048284036536553
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,15,2,2,NT-GFP_Cen6-ZF2a,Y,Y,2.8494194137968996
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,16,2,0,NT-GFP_Cen6-ZF2a,Y,N,2.59659709562646
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,17,2,6,NT-GFP_Cen6-ZF2a,Y,Y,3.24699069924155
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,18,2,0,NT-GFP_Cen6-ZF2a,N,N,2.482873583608754
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,19,2,9,NT-GFP_Cen6-ZF2a,Y,Y,3.786964259435733
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,20,2,0,NT-GFP_Cen6-ZF2a,N,N,2.5118833609788744
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,21,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4653828514484184
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,22,2,3,NT-GFP_Cen6-ZF2a,Y,Y,3.49982449583958
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,23,2,8,NT-GFP_Cen6-ZF2a,Y,Y,3.343014497150768
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,24,2,0,NT-GFP_Cen6-ZF2a,N,N,2.416640507338281
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,25,2,0,NT-GFP_Cen6-ZF2a,Y,N,2.60959440922522
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,26,2,3,NT-GFP_Cen6-ZF2a,Y,Y,2.885361220031512
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,27,2,0,NT-GFP_Cen6-ZF2a,N,N,2.499687082618404
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,28,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4099331233312946
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,29,2,0,NT-GFP_Cen6-ZF2a,Y,N,2.519827993775719
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,30,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4871383754771865
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,31,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4885507165004443
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,32,2,0,NT-GFP_Cen6-ZF2a,N,N,2.502427119984433
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,33,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4913616938342726
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,34,2,0,NT-GFP_Cen6-ZF2a,N,N,2.3979400086720375
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2a_1_MMStack_Pos10_MIP,35,2,0,NT-GFP_Cen6-ZF2a,N,N,2.4265112613645754
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,1,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.534026106056135
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,2,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.710963118995276
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,3,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.4742162640762553
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,4,2,0,NT-GFP_Cen3-ZF2c,N,N,2.4785664955938436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,5,2,0,NT-GFP_Cen3-ZF2c,N,N,2.519827993775719
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,6,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.716003343634799
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,7,2,0,NT-GFP_Cen3-ZF2c,Y,Y,2.873320601815399
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,8,2,0,NT-GFP_Cen3-ZF2c,Y,Y,2.989894563718773
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,9,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.0663259253620376
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,10,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.4945719842301988
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,11,2,0,NT-GFP_Cen3-ZF2c,Y,Y,2.79309160017658
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,12,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.3330440298234874
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,13,2,0,NT-GFP_Cen3-ZF2c,Y,Y,4.380166000346712
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,14,2,0,NT-GFP_Cen3-ZF2c,Y,Y,2.8785217955012063
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,15,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.0737183503461227
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,16,2,0,NT-GFP_Cen3-ZF2c,Y,Y,4.799736748560202
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,17,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.7198282862543346
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,18,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.67015304519218
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,19,2,0,NT-GFP_Cen3-ZF2c,Y,Y,4.370772071705626
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,20,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.630427875025024
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,21,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.749427099121749
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,22,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.610234175334389
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,23,2,0,NT-GFP_Cen3-ZF2c,N,N,2.545307116465824
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,24,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.3027637084729817
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,25,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.6138418218760693
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,26,2,0,NT-GFP_Cen3-ZF2c,Y,Y,3.3215984304653436
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,27,2,0,NT-GFP_Cen3-ZF2c,N,N,2.523746466811565
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,28,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.678518379040114
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,29,2,0,NT-GFP_Cen3-ZF2c,N,N,2.419955748489758
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,30,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.776701183988411
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,31,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.7331972651065692
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,32,2,0,NT-GFP_Cen3-ZF2c,Y,N,2.6020599913279625
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,33,2,0,NT-GFP_Cen3-ZF2c,N,N,2.59659709562646
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen3-ZF2c_1_MMStack_Pos5_MIP,34,2,0,NT-GFP_Cen3-ZF2c,N,N,2.3502480183341627
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,1,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.621591675859218
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,2,2,0,NT-GFP_Cen6-ZF2b,N,N,2.428134794028789
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,3,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.600210306409328
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,4,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.56702636615906
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,5,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.657055852857104
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,6,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.657055852857104
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,7,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.0718820073061255
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,8,2,0,NT-GFP_Cen6-ZF2b,N,N,2.469822015978163
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,9,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.766487206239694
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,10,2,0,NT-GFP_Cen6-ZF2b,N,N,2.4899584794248346
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,11,2,0,NT-GFP_Cen6-ZF2b,N,N,2.436162647040756
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,12,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.7151673578484576
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,13,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.569373909615046
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,14,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.8284020784915938
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,15,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.7259116322950483
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,16,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.7293268096468606
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,17,2,0,NT-GFP_Cen6-ZF2b,N,N,2.530199698203082
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,18,2,0,NT-GFP_Cen6-ZF2b,N,N,2.4800069429571505
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,19,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.2528530309798933
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,20,2,0,NT-GFP_Cen6-ZF2b,Y,N,2.7442929831226763
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,21,2,0,NT-GFP_Cen6-ZF2b,N,N,2.507855871695831
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,22,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.5435714239623652
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,23,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.8555191556678
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,24,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.276921132065774
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,25,2,0,NT-GFP_Cen6-ZF2b,N,N,2.4756711883244296
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,26,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.2545480771089736
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,27,2,0,NT-GFP_Cen6-ZF2b,Y,Y,2.787460474518415
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,28,2,0,NT-GFP_Cen6-ZF2b,Y,Y,3.577261953585815
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen6-ZF2b_1_MMStack_Pos1_MIP,29,2,0,NT-GFP_Cen6-ZF2b,N,N,2.4668676203541096
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,1,2,0,NT-GFP_Cen4-ZF2c,N,N,2.456366033129043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,2,2,0,NT-GFP_Cen4-ZF2c,N,N,2.401400540781544
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,3,2,0,NT-GFP_Cen4-ZF2c,N,N,2.3729120029701067
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,4,2,0,NT-GFP_Cen4-ZF2c,N,N,2.44870631990508
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,5,2,0,NT-GFP_Cen4-ZF2c,N,N,2.48572142648158
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,6,2,0,NT-GFP_Cen4-ZF2c,N,N,2.4313637641589874
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,7,2,0,NT-GFP_Cen4-ZF2c,N,N,2.4885507165004443
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,8,2,0,NT-GFP_Cen4-ZF2c,N,N,2.401400540781544
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,9,2,2,NT-GFP_Cen4-ZF2c,Y,Y,3.355259905527378
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,10,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.5490032620257876
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,11,2,2,NT-GFP_Cen4-ZF2c,Y,Y,3.5700757053216043
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,12,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.716003343634799
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,13,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.6473829701146196
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,14,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.656577291396114
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,15,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.639486489268586
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,16,2,0,NT-GFP_Cen4-ZF2c,N,N,2.5352941200427703
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,17,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.645422269349092
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,18,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.6646419755561257
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,19,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.6464037262230695
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,20,2,0,NT-GFP_Cen4-ZF2c,N,N,2.4727564493172123
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,21,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.606381365110605
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,22,2,0,NT-GFP_Cen4-ZF2c,Y,Y,2.8068580295188172
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,23,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.705007959333336
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,24,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.7015679850559273
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,25,2,0,NT-GFP_Cen4-ZF2c,N,N,2.525044807036845
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,26,2,0,NT-GFP_Cen4-ZF2c,Y,N,2.6053050461411096
09042024_Cen-ZF_set3_session1,09042024_Cen-ZF_NT-GFP_Cen4-ZF2c_1_MMStack_Pos5_MIP,27,2,0,NT-GFP_Cen4-ZF2c,Y,Y,3.1389339402569236
