filename,plasmid,experiment,ROI_index,ch1_log10_median,tx_status_thr,tx_status_gmm
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,28,2.6201360549737576,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,29,2.790988475088816,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,30,3.448087666692341,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,31,3.3684728384403617,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,32,3.7123129086813655,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,33,2.597695185925512,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,34,2.6972293427597176,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,35,2.5809249756756194,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,36,2.6344772701607315,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,37,2.5998830720736876,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1b_1_MMStack_Pos1_MIP,NT-GFP_Cen6-ZF1b,09042024_Cen-ZF_set3_session1,38,2.569373909615046,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,1,2.401400540781544,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,2,4.816479930623699,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,3,2.5888317255942073,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,4,2.7671558660821804,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,5,2.842609239610562,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,6,3.5578679615680224,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,7,3.6871274768927718,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,8,2.667452952889954,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,9,2.74350976472843,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,10,3.1992064791616577,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,11,2.738780558484369,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,12,3.5303277897780863,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,13,2.6665179805548807,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,14,2.4899584794248346,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,15,2.611723308007342,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,16,2.6893088591236203,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,17,2.546542663478131,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,18,3.6267508536833932,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,19,2.5403294747908736,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,20,3.691435152144062,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,21,2.9283958522567137,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,22,2.5538830266438746,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,23,2.6053050461411096,Y,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,24,3.604118006192035,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,25,4.079543007402906,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,26,2.5599066250361124,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,27,2.884228769632604,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,28,3.111598524880394,Y,Y
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,29,2.5276299008713385,N,N
09042024_Cen-ZF_NT-GFP_Cen6-ZF1a_1_MMStack_Pos0_MIP,NT-GFP_Cen6-ZF1a,09042024_Cen-ZF_set3_session1,30,2.4265112613645754,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,1,2.413299764081252,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,2,2.385606273598312,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,3,2.808210972924222,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,4,2.617000341120899,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,5,2.380211241711606,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,6,2.4712917110589387,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,7,2.734799829588847,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,8,2.45484486000851,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,9,2.496929648073215,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,10,2.5658478186735176,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,11,2.5010592622177517,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,12,2.4983105537896004,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,13,3.3087777736647213,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,14,2.534026106056135,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,15,2.790988475088816,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,16,2.4756711883244296,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,17,2.506505032404872,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,18,2.459392487759231,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,19,3.044539760392411,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,20,2.656098202012832,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,21,2.5888317255942073,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,22,2.552668216112193,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,23,2.4800069429571505,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,24,2.6473829701146196,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,25,4.3595604052871915,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,26,2.5899496013257077,Y,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,27,2.550228353055094,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,28,2.873320601815399,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,29,2.4871383754771865,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,30,2.8808135922807914,Y,Y
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,31,2.4683473304121573,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,32,2.462397997898956,N,N
09042024_Cen-ZF_NT-GFP_Cen3-ZF2a_1_MMStack_Pos2_MIP,NT-GFP_Cen3-ZF2a,09042024_Cen-ZF_set3_session1,33,2.45178643552429,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,1,2.459392487759231,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,2,2.439332693830263,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,3,3.567731962548069,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,4,2.5575072019056577,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,5,2.5010592622177517,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,6,2.8561244442423,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,7,3.928344635264862,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,8,2.4899584794248346,Y,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,9,3.1051694279993316,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,10,2.6053050461411096,Y,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,11,4.101918833680424,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,12,2.9169800473203824,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,13,2.7671558660821804,Y,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,14,2.4345689040341987,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,15,2.569373909615046,Y,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,16,2.611723308007342,Y,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,17,2.526339277389844,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,18,4.507673753531569,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,19,2.4216039268698313,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,20,2.482873583608754,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,21,2.4578818967339924,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,22,2.8175653695597807,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,23,2.4785664955938436,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,24,3.2997251539756367,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,25,2.4099331233312946,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,26,2.436162647040756,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,27,2.506505032404872,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,28,3.7132384615456617,Y,Y
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,29,2.322219294733919,N,N
09042024_Cen-ZF_NT-GFP_Cen4-ZF1a_1_MMStack_Pos6_MIP,NT-GFP_Cen4-ZF1a,09042024_Cen-ZF_set3_session1,30,2.4471580313422194,N,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,1,2.444044795918076,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,2,2.680335513414563,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,3,2.561101383649056,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,4,2.5289167002776547,N,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,5,2.583198773968623,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,6,3.04493154614916,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,7,2.890421018800914,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,8,2.848189116991399,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,9,3.78830981210705,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,10,3.8623699371228826,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,11,3.037824750588342,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,12,2.9684829485539352,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,13,3.1017470739463664,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,14,2.6665179805548807,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,15,3.7299742856995555,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,16,2.6794278966121188,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,17,3.4683473304121573,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,18,3.0038911662369103,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,19,2.639486489268586,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,20,3.12057393120585,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,21,2.6344772701607315,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,22,3.4398062113933303,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,23,3.7768464086952993,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,24,2.8813846567705728,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,25,2.8041394323353503,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,26,2.595496221825574,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,27,2.662757831681574,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,28,3.312811826212088,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,29,3.1344958558346736,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,30,2.7701152947871015,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,31,2.6190933306267428,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,32,2.6384892569546374,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,33,2.649334858712142,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,34,2.60422605308447,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,35,2.586587304671755,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,36,2.59659709562646,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,37,3.089551882886454,Y,Y
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,38,2.661812685537261,Y,N
09042024_Cen-ZF_NT-GFP_Cen7-ZF1g_1_MMStack_Pos1_MIP,NT-GFP_Cen7-ZF1g,09042024_Cen-ZF_set3_session1,39,2.591064607026499,Y,N
