experiment,base_name,ROI,channel,x,y,intensity,probability,plasmid
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,69,2,901,1104,3176.56,0.467,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1452,1096,2935.0,0.41,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,65,2,1869,1093,2984.59,0.671,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,69,2,851,1092,2977.0,0.399,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,65,2,1868,1088,2026.0,0.427,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1503,1087,2494.51,0.503,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,113,1086,5695.99,0.473,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,67,2,367,1083,2985.0,0.402,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1365,1082,3763.0,0.352,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,69,2,891,1082,2907.0,0.316,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,58,1078,5499.24,0.493,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,167,1077,3644.06,0.497,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,109,1077,11725.17,0.788,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1354,1076,3343.0,0.458,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1409,1071,4313.88,0.507,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,69,2,837,1071,2063.0,0.44,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,69,2,839,1065,2713.66,0.521,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1385,1064,7249.06,0.715,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1441,1060,5451.77,0.509,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,67,2,458,1061,4331.7,0.712,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,67,2,361,1060,2132.65,0.479,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1369,1056,3736.96,0.507,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,68,2,648,1054,3522.93,0.766,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,65,2,1824,1052,3030.12,0.702,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1514,1045,2567.0,0.462,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,135,1045,10053.35,0.766,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1381,1041,7760.54,0.706,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1456,1039,6736.05,0.523,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1502,1036,3000.0,0.402,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1401,1032,4288.98,0.493,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1514,1026,2848.05,0.469,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,118,1023,4317.79,0.538,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,66,2,142,1022,3830.92,0.501,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1483,1016,2573.0,0.302,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1341,1015,2665.0,0.374,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1482,1006,3955.58,0.639,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1356,1005,2812.9,0.474,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1344,1002,2779.85,0.478,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,61,2,44,996,3686.9,0.645,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,64,2,1506,995,3224.53,0.7,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,61,2,1,995,4020.0,0.435,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,56,2,2000,970,726.33,0.478,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1111,970,3691.26,0.487,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,61,2,8,970,4774.75,0.614,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,521,967,4764.11,0.483,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,522,964,5230.55,0.491,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1122,961,3974.0,0.472,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1157,954,7986.3,0.746,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,536,953,5932.05,0.489,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,61,2,12,952,3684.0,0.391,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,572,948,5209.06,0.496,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,540,946,5313.0,0.453,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,531,942,8173.73,0.628,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,560,941,9753.95,0.719,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,551,934,6691.0,0.467,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1148,932,8340.43,0.673,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,61,2,11,927,3267.52,0.501,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1091,924,4021.2,0.581,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1113,920,6276.05,0.541,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,59,2,537,918,5013.0,0.431,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1106,898,6381.08,0.527,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,52,2,1729,896,983.51,0.587,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,588,885,4154.0,0.329,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1128,883,5422.0,0.411,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1101,883,4804.0,0.46,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,52,2,1704,876,956.51,0.526,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1114,875,10382.1,0.778,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,439,875,2348.55,0.521,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1162,872,4496.81,0.632,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,446,871,1803.0,0.336,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,547,869,4564.83,0.49,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,54,2,1091,866,4164.01,0.493,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,591,863,4767.0,0.386,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,470,863,2953.25,0.594,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,599,856,3979.0,0.356,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,548,854,4496.0,0.389,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,556,849,6472.18,0.515,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,594,848,6170.6,0.502,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,582,844,5079.0,0.369,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,572,842,4291.0,0.378,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,426,839,2223.76,0.475,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,495,837,2414.79,0.495,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,436,829,2608.2,0.477,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,486,824,5899.35,0.641,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,606,818,3359.0,0.31,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,51,2,612,813,3402.0,0.459,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,449,793,5196.38,0.535,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,402,792,1887.05,0.505,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,705,784,2004.71,0.702,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,50,2,134,784,1547.0,0.373,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,722,773,1172.48,0.509,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,47,2,458,765,2441.18,0.513,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,713,762,1766.98,0.541,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,723,758,1148.0,0.418,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,46,2,108,745,6731.15,0.626,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,46,2,93,744,3408.0,0.389,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,46,2,91,733,3459.0,0.392,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,680,721,1277.0,0.386,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,699,711,1338.75,0.539,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,562,704,1358.97,0.489,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,614,700,1301.0,0.357,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,531,698,1670.21,0.723,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,41,2,589,673,2645.57,0.79,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,40,2,1940,658,1266.16,0.502,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,34,2,827,659,4444.98,0.76,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,40,2,1945,656,1014.0,0.357,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,39,2,1308,654,2048.81,0.765,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,40,2,1936,653,1462.06,0.613,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,39,2,1297,639,2359.22,0.697,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,34,2,795,609,5020.27,0.823,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,32,2,1349,601,1794.69,0.708,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,32,2,1373,596,1532.67,0.721,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,35,2,1511,593,1060.0,0.307,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,2017,552,2990.0,0.471,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,2041,536,8442.85,0.557,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,2003,535,4919.53,0.486,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,2029,535,4382.58,0.501,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1513,522,9055.99,0.693,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,2014,511,8094.11,0.504,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1555,507,4590.76,0.556,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,1979,504,7664.0,0.468,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,28,2,1951,500,3668.0,0.424,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1511,497,5458.0,0.385,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1549,496,4050.0,0.46,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1486,495,7448.42,0.663,NT-GFP_Cen7-ZF1f
02112025_Cen-ZF_select_HCT116_session1,02112025_Cen-ZF_select_HCT116_NT-GFP_Cen7-ZF1f_1_MMStack_Pos0_MIP,25,2,1480,495,4550.0,0.334,NT-GFP_Cen7-ZF1f
