experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,28,3,1838,2012,317.0,0.368
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,28,3,1847,1994,763.99,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,27,3,2001,1885,346.0,0.456
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,26,3,327,1858,519.67,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,26,3,320,1851,513.85,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,25,3,626,1837,578.34,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,25,3,633,1833,601.13,0.478
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,26,3,327,1822,913.51,0.617
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1051,1806,993.57,0.606
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,25,3,697,1806,822.46,0.671
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,23,3,328,1785,1211.49,0.694
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1053,1784,752.15,0.631
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,24,3,120,1748,810.38,0.611
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1049,1742,662.4,0.526
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1133,1736,586.86,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,24,3,93,1736,834.9,0.59
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,23,3,276,1722,615.18,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,21,3,522,1678,921.63,0.611
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,21,3,499,1668,653.56,0.551
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1144,1666,513.07,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,20,3,813,1667,1086.35,0.563
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1165,1662,1010.96,0.633
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,19,3,1028,1650,369.0,0.384
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,22,3,1163,1649,612.96,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,19,3,1005,1647,766.99,0.643
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,19,3,959,1641,570.66,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,16,3,394,1625,1185.0,0.466
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,16,3,390,1623,1046.88,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,17,3,1698,1602,478.0,0.44
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,18,3,184,1590,879.23,0.551
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,18,3,189,1585,753.77,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,18,3,192,1572,552.24,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,17,3,1729,1564,771.73,0.529
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,16,3,419,1559,874.33,0.583
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,14,3,202,1327,1371.16,0.594
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,13,3,1985,1276,845.98,0.572
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,14,3,209,1267,581.42,0.48
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,15,3,1386,1264,1248.26,0.632
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,14,3,213,1262,581.7,0.484
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,12,3,1418,1216,1246.0,0.685
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,13,3,1937,1205,525.95,0.503
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,11,3,795,1144,695.77,0.487
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,11,3,761,1139,425.0,0.391
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,11,3,794,1138,585.0,0.414
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,12,3,1536,1115,1792.3,0.645
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,10,3,387,1067,467.0,0.42
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,10,3,392,1055,726.36,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,9,3,180,1030,615.17,0.516
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,10,3,386,1023,1508.31,0.614
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,9,3,96,973,638.33,0.66
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,9,3,187,934,1404.7,0.603
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,8,3,592,929,490.0,0.406
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,8,3,619,927,1634.38,0.749
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,7,3,346,891,546.7,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,6,3,1241,877,1440.04,0.693
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,7,3,379,866,801.22,0.571
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,7,3,332,863,653.48,0.53
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,7,3,318,846,1337.82,0.587
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,6,3,1188,825,673.8,0.534
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,5,3,816,825,864.3,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,5,3,811,816,1033.59,0.564
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,4,3,1605,725,1514.34,0.631
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,4,3,1586,711,569.09,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,3,3,271,687,471.11,0.483
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,3,3,289,622,852.35,0.58
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,1,3,1757,460,619.75,0.507
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,2,3,1489,442,491.53,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,2,3,1472,423,1310.77,0.663
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_PTA_1_MMStack_Pos-6-002_004_MIP,1,3,1732,411,1069.29,0.639
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,33,3,1058,1967,533.12,0.495
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,33,3,1098,1934,822.84,0.585
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,33,3,1107,1932,535.04,0.488
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,31,3,794,1905,733.44,0.665
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,32,3,1915,1885,492.54,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,32,3,1953,1873,477.82,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,31,3,802,1862,541.24,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,30,3,692,1710,875.7,0.627
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,29,3,1175,1685,466.62,0.472
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,29,3,1164,1671,400.0,0.449
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,26,3,576,1628,1132.28,0.689
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,28,3,393,1610,606.93,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,26,3,568,1585,702.64,0.55
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,27,3,1311,1578,411.0,0.453
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,28,3,373,1570,693.9,0.61
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,27,3,1332,1556,459.34,0.483
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,27,3,1342,1551,690.46,0.634
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,25,3,1699,1520,594.25,0.548
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,25,3,1759,1485,487.43,0.49
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,586,1474,483.75,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,523,1456,467.71,0.475
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,23,3,399,1431,591.88,0.573
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,23,3,445,1428,485.07,0.481
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,565,1412,694.0,0.472
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,548,1412,439.0,0.397
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,564,1408,681.38,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,22,3,553,1385,551.47,0.516
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,21,3,679,1378,770.76,0.63
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,21,3,686,1348,810.09,0.586
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,18,3,1986,1345,710.04,0.687
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,19,3,1343,1277,920.05,0.609
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,20,3,340,1277,514.65,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,20,3,310,1253,768.42,0.563
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,19,3,1431,1249,545.94,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,20,3,315,1248,532.87,0.5
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,19,3,1437,1247,430.0,0.428
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,18,3,1961,1223,592.82,0.526
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,15,3,488,1185,548.4,0.526
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,14,3,1596,1184,559.02,0.521
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,15,3,454,1183,526.0,0.52
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,14,3,1603,1177,366.0,0.473
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,17,3,115,1163,361.0,0.435
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,15,3,416,1156,582.3,0.512
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,16,3,1368,1148,460.0,0.38
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,16,3,1371,1145,548.03,0.505
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,16,3,1413,1136,537.19,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,17,3,84,1132,521.85,0.523
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,13,3,1271,1000,644.95,0.581
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,13,3,1259,980,444.72,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,11,3,678,958,462.37,0.481
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,11,3,672,959,449.0,0.461
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,12,3,1435,958,722.3,0.599
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,11,3,591,956,639.3,0.615
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,11,3,653,954,701.89,0.586
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,12,3,1429,947,470.16,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,11,3,759,865,854.64,0.62
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,10,3,1037,741,535.42,0.515
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,10,3,1096,739,495.33,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,9,3,445,739,635.04,0.566
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,8,3,1851,687,959.91,0.682
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,9,3,415,660,1045.18,0.713
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,8,3,1943,659,466.66,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,8,3,1905,630,688.82,0.612
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,7,3,832,619,439.74,0.492
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,6,3,1608,564,831.31,0.626
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,5,3,1830,530,745.49,0.57
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,6,3,1629,519,495.98,0.51
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,5,3,1961,483,431.87,0.498
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,5,3,1879,480,795.87,0.652
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,5,3,1937,459,415.08,0.499
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,4,3,1693,150,359.47,0.501
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,4,3,1751,125,489.78,0.591
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,3,3,1934,83,410.53,0.508
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_mix_1_MMStack_Pos-7-000_002_MIP,1,3,879,15,366.0,0.447
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1405,2045,1422.24,0.502
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,109,2,426,2026,841.89,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,112,2,697,2026,1007.43,0.509
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1474,2008,968.6,0.524
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1450,2008,945.0,0.44
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1453,2006,920.62,0.494
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,106,2,342,1984,1213.62,0.557
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,101,2,14,1984,983.89,0.577
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1472,1969,1479.0,0.428
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1469,1968,1552.5,0.547
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,107,2,616,1959,1026.91,0.542
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1475,1957,1166.7,0.506
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,106,2,350,1954,781.98,0.497
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,108,2,1486,1952,910.63,0.518
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,105,2,1212,1946,937.02,0.555
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,106,2,353,1934,1115.31,0.583
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,106,2,393,1927,1293.68,0.597
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,104,2,1904,1915,567.0,0.447
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,103,2,1768,1911,1308.09,0.613
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,105,2,1247,1905,728.1,0.492
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,104,2,1849,1902,1074.85,0.543
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,103,2,1827,1904,676.43,0.471
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,102,2,1624,1891,1668.52,0.642
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,99,2,1293,1878,589.05,0.474
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,102,2,1572,1871,887.47,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,99,2,1256,1871,1276.26,0.549
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,97,2,200,1858,1267.66,0.486
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,97,2,194,1853,1165.05,0.493
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,97,2,249,1850,1100.7,0.504
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,93,2,132,1847,1128.12,0.519
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,94,2,360,1847,1817.39,0.591
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,100,2,2016,1844,455.67,0.473
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,94,2,302,1831,1364.58,0.626
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,98,2,75,1822,972.32,0.511
02062025_AK_FISH_fibroblasts,02062025_AK_FISH_fibroblasts_control_glass_1_MMStack_Pos-5-003_000_MIP,97,2,247,1817,881.6,0.493
